STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08
USC00047902,"SANTA BARBARA, CA US",8/12/2018,,,,,0,,,,85,66,78,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/13/2018,,,,,0,,,,80,65,80,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/14/2018,,,,,0,,,,81,66,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/15/2018,,,,,0,,,,80,66,79,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/16/2018,,,,,0,,,,80,64,80,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/17/2018,,,,,0,,,,81,66,79,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/18/2018,,,,,0,,,,81,67,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/19/2018,,,,,0,,,,80,67,79,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/20/2018,,,,,0,,,,81,67,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/21/2018,,,,,0,,,,79,65,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/22/2018,,,,,0,,,,80,66,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/23/2018,,,,,0,,,,79,66,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/24/2018,,,,,0,,,,78,63,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/25/2018,,,,,0,,,,77,62,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/26/2018,,,,,0,,,,77,63,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/27/2018,,,,,0,,,,76,65,74,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/28/2018,,,,,0,,,,77,61,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/29/2018,,,,,0,,,,78,61,78,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/30/2018,,,,,0,,,,82,61,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",8/31/2018,,,,,0,,,,80,61,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/1/2018,,,,,0,,,,77,62,74,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/2/2018,,,,,0,,,,78,63,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/3/2018,,,,,0,,,,78,61,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/4/2018,,,,,0,,,,76,64,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/5/2018,,,,,0,,,,73,63,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/6/2018,,,,,0,,,,74,62,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/7/2018,,,,,0,,,,74,63,74,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/8/2018,,,,,0,,,,75,63,75,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/9/2018,,,,,0,,,,77,63,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/10/2018,,,,,0,,,,75,63,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/11/2018,,,,,0,,,,75,62,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/12/2018,,,,,0,,,,75,61,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/13/2018,,,,,0,,,,81,59,81,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/14/2018,,,,,0,,,,83,58,80,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/15/2018,,,,,0,,,,82,58,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/16/2018,,,,,0,,,,78,60,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/17/2018,,,,,0,,,,78,60,78,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/18/2018,,,,,0,,,,81,58,78,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/19/2018,,,,,0,,,,79,58,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/20/2018,,,,,0,,,,74,58,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/21/2018,,,,,0,,,,74,58,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/22/2018,,,,,0,,,,74,64,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/23/2018,,,,,0,,,,74,61,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/24/2018,,,,,0,,,,74,61,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/25/2018,,,,,0,,,,72,61,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/26/2018,,,,,0,,,,72,61,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/27/2018,,,,,0,,,,74,60,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/28/2018,,,,,0,,,,73,62,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/29/2018,,,,,0,,,,72,63,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",9/30/2018,,,,,0,,,,78,62,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/1/2018,,,,,0,,,,78,57,78,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/2/2018,,,,,0,,,,86,57,69,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/3/2018,,,,,0.36,,,,75,64,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/4/2018,,,,,0.48,,,,71,64,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/5/2018,,,,,0,,,,73,61,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/6/2018,,,,,0,,,,75,60,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/7/2018,,,,,0,,,,73,60,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/8/2018,,,,,0,,,,73,58,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/9/2018,,,,,0,,,,73,58,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/10/2018,,,,,0,,,,72,64,69,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/11/2018,,,,,0,,,,71,61,69,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/12/2018,,,,,0,,,,75,56,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/13/2018,,,,,0.02,,,,73,64,72,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/14/2018,,,,,0,,,,73,59,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/15/2018,,,,,0,,,,77,54,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/16/2018,,,,,0,,,,81,54,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/17/2018,,,,,0,,,,79,53,77,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/18/2018,,,,,0,,,,82,53,80,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/19/2018,,,,,0,,,,87,56,86,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/20/2018,,,,,0,,,,86,57,79,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/21/2018,,,,,0,,,,79,57,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/22/2018,,,,,0,,,,70,59,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/23/2018,,,,,0,,,,73,57,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/24/2018,,,,,0,,,,74,57,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/25/2018,,,,,0,,,,73,57,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/26/2018,,,,,0,,,,73,56,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/27/2018,,,,,0,,,,70,56,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/28/2018,,,,,0,,,,73,57,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/29/2018,,,,,0,,,,70,56,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/30/2018,,,,,0,,,,73,57,73,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",10/31/2018,,,,,0,,,,77,53,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/1/2018,,,,,0,,,,83,53,80,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/2/2018,,,,,0,,,,84,56,76,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/3/2018,,,,,0,,,,80,57,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/4/2018,,,,,0,,,,78,57,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/5/2018,,,,,0,,,,77,56,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/6/2018,,,,,0,,,,71,59,66,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/7/2018,,,,,0,,,,69,53,66,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/8/2018,,,,,0,,,,73,54,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/9/2018,,,,,0,,,,76,47,74,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/10/2018,,,,,0,,,,75,47,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/11/2018,,,,,0,,,,73,49,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/12/2018,,,,,0,,,,75,47,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/13/2018,,,,,0,,,,75,48,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/14/2018,,,,,0,,,,75,49,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/15/2018,,,,,0,,,,78,49,71,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/16/2018,,,,,0,,,,76,50,64,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/17/2018,,,,,0,,,,67,53,63,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/18/2018,,,,,0,,,,67,53,63,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/19/2018,,,,,0,,,,67,50,64,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/20/2018,,,,,0,,,,69,50,63,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/21/2018,,,,,0,,,,68,50,64,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/22/2018,,,,,0.63,,,,68,54,65,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/23/2018,,,,,0,,,,72,51,68,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/24/2018,,,,,0,,,,76,60,70,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/25/2018,,,,,0,,,,76,54,67,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/26/2018,,,,,0,,,,73,51,69,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/27/2018,,,,,0,,,,72,53,63,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/28/2018,,,,,0.01,,,,67,52,61,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/29/2018,,,,,1.55,,,,64,54,57,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",11/30/2018,,,,,0.09,,,,65,55,62,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/1/2018,,,,,0,,,,66,49,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/2/2018,,,,,0,,,,64,45,59,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/3/2018,,,,,0,,,,64,49,58,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/4/2018,,,,,0,,,,68,47,59,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/5/2018,,,,,0.05,,,,62,55,58,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/6/2018,,,,,0.1,,,,64,55,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/7/2018,,,,,0,,,,63,49,61,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/8/2018,,,,,0,,,,65,47,63,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/9/2018,,,,,0,,,,68,47,64,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/10/2018,,,,,0,,,,67,58,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/11/2018,,,,,0,,,,68,47,65,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/12/2018,,,,,0,,,,67,47,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/13/2018,,,,,0,,,,69,46,66,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/14/2018,,,,,0,,,,69,51,62,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/15/2018,,,,,0,,,,65,45,62,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/16/2018,,,,,0,,,,64,47,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/17/2018,,,,,0.07,,,,63,55,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/18/2018,,,,,0,,,,64,48,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/19/2018,,,,,0,,,,68,46,65,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/20/2018,,,,,0,,,,68,46,64,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/21/2018,,,,,0,,,,68,54,61,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/22/2018,,,,,0,,,,63,49,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/23/2018,,,,,0,,,,63,48,61,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/24/2018,,,,,0,,,,64,49,62,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/25/2018,,,,,0.06,,,,65,51,61,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/26/2018,,,,,0,,,,65,46,59,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/27/2018,,,,,0,,,,64,44,60,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/28/2018,,,,,0,,,,63,42,56,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/29/2018,,,,,0,,,,60,40,57,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/30/2018,,,,,0,,,,61,40,57,,,,,,,,
USC00047902,"SANTA BARBARA, CA US",12/31/2018,,,,,0,,,,60,45,59,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",1/4/2018,,,,,0.05,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",1/8/2018,,,,,0.03,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",1/9/2018,,,,,1.34,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",1/10/2018,,,,,0.31,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",2/13/2018,,,,,0.03,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",2/14/2018,,,,,0.03,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",2/27/2018,,,,,0.02,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/2/2018,,,,,0.32,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/3/2018,,,,,0.23,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/11/2018,,,,,0.89,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/12/2018,,,,,0.01,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/13/2018,,,,,0.08,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/14/2018,,,,,0.73,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/15/2018,,,,,0.58,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/21/2018,,,,,0.71,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/22/2018,,,,,1.69,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",3/23/2018,,,,,0.72,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",4/19/2018,,,,,0.06,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",5/2/2018,,,,,0.14,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",5/24/2018,,,,,0.02,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",5/30/2018,,,,,0.05,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",6/18/2018,,,,,0.06,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",10/4/2018,,,,,0.39,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",11/22/2018,,,,,0.46,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",11/29/2018,,,,,1.59,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",11/30/2018,,,,,0.45,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/5/2018,,,,,0.08,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/6/2018,,,,,0.13,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/7/2018,,,,,0.02,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/17/2018,,,,,0.05,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/25/2018,,,,,0.15,,,,,,,,,,,,,,
US1CASB0017,"SANTA BARBARA 3.0 W, CA US",12/26/2018,,,,,0,0,,,,,,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/1/2018,,3,0,,,,,,85,39,43,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/2/2018,,,,,0,,,,80,43,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/3/2018,,,,,0,,,,77,47,50,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/4/2018,,,,,0,,,,77,50,51,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/5/2018,,,,,0.1,,,,65,49,50,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/8/2018,,3,0,,,,,,74,46,54,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/9/2018,,,,,2.83,,,,63,47,48,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/10/2018,,,,,1,,,,55,44,45,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/11/2018,,,,,0,,,,63,39,40,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/12/2018,,,,,0,,,,70,40,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/16/2018,,4,0,,,,,,84,41,45,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/17/2018,,,,,0,,,,70,44,46,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/18/2018,,,,,0,,,,75,44,47,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/19/2018,,,,,0,,,,77,47,50,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/22/2018,,3,0,,,,,,60,29,30,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/23/2018,,,,,0,,,,65,30,38,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/24/2018,,,,,0,,,,70,36,38,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/25/2018,,,,,0,,,,59,30,40,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/26/2018,,,,,0,,,,72,36,39,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/29/2018,,3,0,,,,,,81,32,43,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/30/2018,,,,,0,,,,84,43,50,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",1/31/2018,,,,,0,,,,80,43,46,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/1/2018,,,,,0,,,,84,44,45,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/2/2018,,,,,0,,,,83,44,48,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/5/2018,,3,0,,,,,,86,45,50,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/6/2018,,,,,0,,,,85,42,45,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/7/2018,,,,,0,,,,82,42,46,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/8/2018,,,,,0,,,,83,42,45,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/9/2018,,,,,0,,,,84,45,47,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/12/2018,,3,0,,,,,,83,34,35,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/13/2018,,,,,0.07,,,,59,34,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/14/2018,,,,,0.25,,,,59,39,41,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/15/2018,,,,,0.03,,,,65,32,34,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/16/2018,,,,,0,,,,70,34,38,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/19/2018,,3,0,,,,,,76,31,34,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/20/2018,,,,,0,,,,54,29,37,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/21/2018,,,,,0,,,,58,24,30,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/22/2018,,,,,0,,,,59,27,30,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/23/2018,,,,,0,,,,57,28,33,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/26/2018,,3,0,,,,,,66,26,34,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/27/2018,,,,,0,,,,61,27,32,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",2/28/2018,,,,,0,,,,55,24,30,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/1/2018,,,,,0,,,,61,30,38,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/2/2018,,,,,1.57,,,,58,38,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/5/2018,,3,0.28,,,,,,60,28,40,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/6/2018,,,,,0,,,,68,34,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/7/2018,,,,,0,,,,74,41,46,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/8/2018,,,,,0,,,,72,37,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/9/2018,,,,,0,,,,78,44,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/12/2018,,3,0.5,,,,,,71,46,48,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/13/2018,,,,,0.03,,,,74,48,55,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/14/2018,,,,,0.45,,,,64,43,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/15/2018,,,,,0.41,,,,62,39,40,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/16/2018,,,,,0,,,,60,37,39,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/19/2018,,3,0.17,,,,,,62,29,36,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/20/2018,,,,,0,,,,69,31,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/21/2018,,,,,0.93,,,,68,46,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/22/2018,,,,,1.72,,,,60,48,51,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/23/2018,,,,,1.02,,,,60,42,43,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/24/2018,,,,,0,,,,66,39,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/25/2018,,,,,0,,,,66,39,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/26/2018,,,,,0,,,,61,38,42,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/27/2018,,,,,0,,,,65,36,40,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/28/2018,,,,,0,,,,74,40,43,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/29/2018,,,,,0,,,,81,42,48,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/30/2018,,,,,0,,,,83,47,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",3/31/2018,,,,,0,,,,85,46,53,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/1/2018,,,,,0,,,,82,43,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/2/2018,,,,,0,,,,83,43,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/3/2018,,,,,0,,,,70,44,47,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/4/2018,,,,,0,,,,73,46,48,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/5/2018,,,,,0,,,,75,41,44,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/6/2018,,,,,0,,,,71,43,47,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/9/2018,,3,0,,,,,,80,44,55,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/10/2018,,,,,0,,,,92,51,54,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/11/2018,,,,,0,,,,86,45,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/12/2018,,,,,0,,,,91,39,49,,,,,,,,
USC00043402,"GIBRALTAR DAM NUMBER 2, CA US",4/13/2018,,,,,0,,,,66,45,52,,,,,,,,
